Number,Model,Company,Price,Rating,No_of_ratings,TotalReviews,RamSize,RomSize,,15228.30579
2394,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
2498,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
2533,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
2538,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
2573,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
2574,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
2599,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
2610,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
2618,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
2633,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
2647,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
2665,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
2682,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
2711,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
2724,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
2730,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
2834,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
2873,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
2893,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
2898,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
2933,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
2934,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
2959,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
2970,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
2978,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
2993,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
3007,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3025,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
3042,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3071,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
3084,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
3090,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
3194,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3233,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
3277,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
3282,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
3317,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
3318,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
3343,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
3354,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
3362,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
3377,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
3391,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3409,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
3426,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3455,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
3468,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
3474,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
3578,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3617,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
3661,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
3666,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
3701,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
3702,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
3727,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
3738,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
3746,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
3761,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
3775,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3793,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
3810,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
3839,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
3852,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
3858,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
3962,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4001,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
4069,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
4074,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
4109,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
4110,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
4135,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
4146,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
4154,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
4169,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
4183,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4201,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
4218,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4247,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
4260,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
4266,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
4370,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4409,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
4481,"realme Narzo 50 (Speed Blue, 64 GB)",realme,12999,4.5,"14,747",936,4 GB,64 GB,,
4501,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
4506,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
4541,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
4542,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
4567,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
4578,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
4586,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
4601,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
4615,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4633,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
4650,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4679,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
4692,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
4698,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
4802,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
4841,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
4913,"realme Narzo 50 (Speed Blue, 64 GB)",realme,12999,4.5,"14,747",936,4 GB,64 GB,,
4957,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
4962,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
4997,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
4998,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
5023,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
5034,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
5042,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
5057,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
5071,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
5089,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
5106,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
5135,"realme C35 (Glowing Black, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
5148,"REDMI 10 Prime (Bifrost Blue, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
5154,"REDMI 10 Prime (Astral White, 128 GB)",REDMI,12999,4.2,"10,213",748,6 GB,128 GB,,
5258,"MOTOROLA G51 5G (Indigo Blue, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
5297,"realme C35 (Glowing Green, 128 GB)",realme,12999,4.4,"1,59,779","9,431",4 GB,128 GB,,
5369,"realme Narzo 50 (Speed Blue, 64 GB)",realme,12999,4.5,"14,747",936,4 GB,64 GB,,
5402,"POCO M5 (Icy Blue, 128 GB)",POCO,12999,4.3,"1,359",93,6 GB,128 GB,,
5437,"MOTOROLA g52 (Metallic White, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
5442,"MOTOROLA g52 (Charcoal Grey, 128 GB)",MOTOROLA,12999,4.2,"20,882","2,628",6 GB,128 GB,,
5477,"vivo T1X (Gravity Black, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
5478,"vivo T1X (Space Blue, 128 GB)",vivo,12999,4.5,"68,117","3,863",4 GB,128 GB,,
5503,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
5514,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
5522,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",SAMSUNG,12999,4.4,"1,08,205","6,211",4 GB,128 GB,,
5537,"Infinix Note 12 5G (Force Black, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
5551,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
5569,"Infinix Note 12 5G (Snowfall, 64 GB)",Infinix,12999,4.2,"10,906","1,285",6 GB,64 GB,,
5586,"MOTOROLA G51 5G (Bright Silver, 64 GB)",MOTOROLA,12999,4.1,"16,473","2,057",4 GB,64 GB,,
131,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
203,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
299,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
419,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
563,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
731,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
923,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
1139,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
1379,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
1643,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
1931,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
2243,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
2579,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
2939,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
3323,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
3707,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
4115,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
4547,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
5003,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
5483,"realme 9i (Prism Blue, 128 GB)",realme,13599,4.5,"25,752","1,531",6 GB,128 GB,,
5409,"REDMI 10 Power (Sporty Orange, 128 GB)",REDMI,13949,4.1,503,32,8 GB,128 GB,,
2177,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
2489,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
2825,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
3185,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
3569,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
3953,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
4361,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
4793,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
5249,"Tecno Pova 3 (Tech Silver, 128 GB)",Tecno,13958,4.1,170,12,6 GB,128 GB,,
347,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
349,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
467,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
469,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
611,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
613,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
779,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
781,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
971,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
973,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1187,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1189,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1427,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1429,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1691,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1693,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1979,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
1981,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
2291,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
2293,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
2627,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
2629,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
2987,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
2989,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
3371,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
3373,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
3755,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
3757,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
4163,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
4165,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
4595,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
4597,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
5051,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
5053,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
5531,"OPPO K10 (Black Carbon, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
5533,"OPPO K10 (Blue Flame, 128 GB)",OPPO,13990,4.4,"95,135","7,013",6 GB,128 GB,,
12,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
15,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
36,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
39,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
63,"POCO M4 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
67,"POCO M4 5G (Power Black, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
69,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
84,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
87,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
111,"POCO M4 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
115,"POCO M4 5G (Power Black, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
117,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
156,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
159,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
183,"POCO M4 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
187,"POCO M4 5G (Power Black, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
189,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
252,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
255,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
279,"POCO M4 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
283,"POCO M4 5G (Power Black, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
285,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
372,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
375,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
399,"POCO M4 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
403,"POCO M4 5G (Power Black, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
405,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
500,"POCO M4 5G (Yellow, 128 GB)",POCO,13999,4.2,"22,699","1,884",6 GB,128 GB,,
516,"POCO M4 Pro 5G (Cool Blue, 128 GB)",POCO,13999,4.2,"41,124","3,691",6 GB,128 GB,,
519,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",SAMSUNG,13999,4.2,"32,083","2,613",4 GB,128 GB,,
